"chr"	"marker"	"cm"	"mb"	"sp"
"4"	"TUN6_055"	68.6	34.380896	"olat"
"11"	"TUN6_057"	51.2	29.068199	"olat"
"21"	"TUN6_058"	2.2	1.676436	"olat"
"15"	"TUN6_059"	22.01	11.791463	"olat"
"3"	"TUN6_062"	75.7	35.61459	"olat"
"17"	"TUN6_063"	0	1.159155	"olat"
"21"	"TUN6_065"	19.9	8.832536	"olat"
"9"	"TUN6_066"	43	19.284029	"olat"
"15"	"TUN6_067"	26.4	14.672776	"olat"
"11"	"TUN6_068"	30.07	20.455882	"olat"
"23"	"TUN6_069"	44.21	24.013659	"olat"
"6"	"TUN6_070"	0.09	1.272169	"olat"
"1"	"TUN6_071"	56.2	23.774945	"olat"
"17"	"TUN6_072"	73.8	30.697058	"olat"
"19"	"TUN6_073"	51.8	22.467134	"olat"
"5"	"TUN6_074"	53.7	26.492714	"olat"
"20"	"TUN6_075"	18.7	11.007204	"olat"
"9"	"TUN6_076"	0.01	0.043142	"olat"
"20"	"TUN6_077"	42.9	16.807326	"olat"
"22"	"TUN6_078"	52	27.059106	"olat"
"20"	"TUN6_080"	40.7	16.018459	"olat"
"18"	"TUN6_082"	16.5	8.137022	"olat"
"4"	"TUN6_083"	48.8	22.946	"olat"
"17"	"TUN6_084"	34.1	16.669811	"olat"
"23"	"TUN6_085"	44.21	24.028439	"olat"
"15"	"TUN6_086"	52.9	24.026648	"olat"
"24"	"TUN6_087"	9.9	6.101805	"olat"
"11"	"TUN6_089"	30.04	12.0393	"olat"
"21"	"TUN6_090"	34.2	20.448615	"olat"
"2"	"TUN6_092"	30.3	13.230649	"olat"
"12"	"TUN6_093"	5.5	5.445956	"olat"
"5"	"TUN6_094"	64.7	29.290593	"olat"
"24"	"TUN6_095"	35.2	14.119185	"olat"
"5"	"TUN6_096"	68	30.878314	"olat"
"14"	"TUN6_097"	49.6	27.940809	"olat"
"15"	"TUN6_098"	16.5	6.357941	"olat"
"6"	"TUN6_100"	46.83	24.716183	"olat"
"17"	"TUN6_102"	62.8	25.922739	"olat"
"13"	"TUN6_103"	28.6	15.917728	"olat"
"13"	"TUN6_104"	40.7	23.91751	"olat"
"6"	"TUN6_106"	46.85	26.218482	"olat"
"17"	"TUN6_108"	28.6	12.465391	"olat"
"15"	"TUN6_109"	18.7	7.731626	"olat"
"11"	"TUN6_110"	30.07	22.102373	"olat"
"22"	"TUN6_111"	0.02	0.94921	"olat"
"20"	"TUN6_112"	31.9	14.268058	"olat"
"14"	"TUN6_113"	50.7	28.9821	"olat"
"22"	"TUN6_114"	41	23.394663	"olat"
"13"	"TUN6_115"	26.4	15.771328	"olat"
"24"	"TUN6_116"	9.9	5.714973	"olat"
"19"	"TUN6_117"	43.01	18.70459	"olat"
"16"	"TUN6_119"	5.5	6.714996	"olat"
"18"	"TUN6_120"	67.32	30.705634	"olat"
"16"	"TUN6_121"	29.7	18.273315	"olat"
"5"	"TUN6_124"	10.1	7.329737	"olat"
"15"	"TUN6_125"	35.2	17.931482	"olat"
"24"	"TUN6_126"	19.8	9.388773	"olat"
"16"	"TUN6_127"	7.7	10.483997	"olat"
"11"	"TUN6_128"	51.2	29.01084	"olat"
"5"	"TUN6_129"	1.1	2.283722	"olat"
"20"	"TUN6_130"	2.2	5.041624	"olat"
"3"	"TUN6_131"	33.8	15.655173	"olat"
"17"	"TUN6_132"	39.6	17.945967	"olat"
"14"	"TUN6_133"	48.5	27.446246	"olat"
"23"	"TUN6_135"	43.11	19.76222	"olat"
"6"	"TUN6_136"	3.39	6.13776	"olat"
"6"	"TUN6_138"	3.39	5.539072	"olat"
"2"	"TUN6_139"	30.3	13.616108	"olat"
"11"	"TUN6_140"	30.07	16.727269	"olat"
"5"	"TUN6_141"	66.9	30.290483	"olat"
"7"	"TUN6_142"	24.2	12.212382	"olat"
"12"	"TUN6_143"	11	8.936221	"olat"
"6"	"TUN6_144"	3.39	6.330802	"olat"
"12"	"TUN6_145"	30.8	14.513293	"olat"
"23"	"TUN6_146"	22.1	8.920672	"olat"
"20"	"TUN6_147"	14.3	10.214792	"olat"
"9"	"TUN6_148"	59.8	32.152282	"olat"
"9"	"TUN6_149"	11	7.381614	"olat"
"9"	"TUN6_150"	27.5	15.640257	"olat"
"1"	"TUN6_151"	48.5	20.530723	"olat"
"21"	"TUN6_152"	45.2	23.851597	"olat"
"14"	"TUN6_153"	18.7	15.206337	"olat"
"6"	"TUN6_154"	34.4	20.728233	"olat"
"9"	"TUN6_155"	11	8.365489	"olat"
"21"	"TUN6_156"	15.5	6.788674	"olat"
"16"	"TUN6_157"	18.7	15.9439	"olat"
"6"	"TUN6_158"	46.81	23.625067	"olat"
"23"	"TUN6_159"	34.3	15.311432	"olat"
"4"	"TUN6_162"	63.1	31.218461	"olat"
"8"	"TUN6_163"	49.7	24.166117	"olat"
"19"	"TUN6_164"	43	17.42292	"olat"
"19"	"TUN6_167"	24.2	9.551139	"olat"
"22"	"TUN6_168"	8.8	7.458752	"olat"
"8"	"TUN6_170"	9.9	5.855802	"olat"
"11"	"TUN6_172"	30.07	15.695599	"olat"
"13"	"TUN6_173"	1.15	0.847772	"olat"
"21"	"TUN6_174"	3.3	1.795402	"olat"
"12"	"TUN6_175"	17.6	10.040837	"olat"
"1"	"TUN6_176"	14.3	7.572524	"olat"
"14"	"TUN6_177"	25.3	17.648157	"olat"
"7"	"TUN6_178"	34.1	16.60486	"olat"
"17"	"TUN6_179"	55	24.148107	"olat"
"13"	"TUN6_181"	1.18	2.582321	"olat"
"15"	"TUN6_182"	27.5	15.692794	"olat"
"24"	"TUN6_185"	14.3	6.976732	"olat"
"6"	"TUN6_187"	46.81	23.950991	"olat"
"3"	"TUN6_188"	53.6	25.705402	"olat"
"10"	"TUN6_189"	2.2	6.606923	"olat"
"1"	"TUN6_190"	16.5	8.184228	"olat"
"7"	"TUN6_191"	1.1	1.758859	"olat"
"17"	"TUN6_192"	11	5.001893	"olat"
"14"	"TUN6_194"	12.1	10.908178	"olat"
"24"	"TUN6_195"	6.6	4.753781	"olat"
"10"	"TUN6_196"	32.1	20.770143	"olat"
"19"	"TUN6_197"	43	15.255916	"olat"
"1"	"TUN6_198"	51.8	21.56072	"olat"
"6"	"TUN6_201"	6.6	9.948111	"olat"
"14"	"TUN6_202"	9.9	7.727511	"olat"
"15"	"TUN6_205"	55.15	27.724348	"olat"
"14"	"TUN6_206"	14.3	11.394531	"olat"
"5"	"TUN6_208"	73.58	33.823013	"olat"
"12"	"TUN6_210"	1.1	2.068695	"olat"
"17"	"TUN6_211"	72.7	29.322983	"olat"
"17"	"TUN6_213"	62.8	25.773863	"olat"
"3"	"TUN6_214"	63.5	28.085694	"olat"
"17"	"TUN6_215"	13.2	5.279766	"olat"
"7"	"TUN6_216"	16.5	9.446538	"olat"
"15"	"TUN6_217"	49.6	22.3223	"olat"
"9"	"TUN6_219"	44.1	25.781385	"olat"
"16"	"TUN6_220"	4.4	5.459197	"olat"
"4"	"TUN6_221"	60.9	30.232097	"olat"
"4"	"TUN6_222"	68.6	34.472656	"olat"
"21"	"TUN6_223"	15.5	6.958995	"olat"
"11"	"TUN6_224"	37.9	24.182191	"olat"
"6"	"TUN6_226"	34.4	21.161553	"olat"
"9"	"TUN7_001"	9.9	6.909993	"olat"
"17"	"TUN7_002"	15.4	5.323433	"olat"
"5"	"TUN7_003"	50.4	25.236335	"olat"
"17"	"TUN7_004"	5.5	2.908188	"olat"
"7"	"TUN7_005"	37.4	17.730871	"olat"
"12"	"TUN7_006"	20.9	11.916855	"olat"
"6"	"TUN7_008"	3.39	7.310688	"olat"
"15"	"TUN7_009"	46.3	21.01644	"olat"
"8"	"TUN7_010"	9.9	5.796265	"olat"
"2"	"TUN7_012"	38.1	17.667001	"olat"
"24"	"TUN7_013"	1.13	3.079956	"olat"
"10"	"TUN7_014"	13.2	15.474013	"olat"
"22"	"TUN7_016"	0.03	1.806654	"olat"
"4"	"TUN7_017"	28.9	14.667343	"olat"
"15"	"TUN7_018"	55.14	27.427187	"olat"
"22"	"TUN7_019"	18.8	11.938924	"olat"
"18"	"TUN7_021"	5.5	3.307343	"olat"
"6"	"TUN7_023"	3.39	6.746011	"olat"
"10"	"TUN7_024"	9.9	14.401084	"olat"
"15"	"TUN7_025"	16.5	6.86359	"olat"
"24"	"TUN7_026"	9.9	6.068621	"olat"
"4"	"TUN7_027"	28.9	13.711806	"olat"
"11"	"TUN7_029"	30.07	20.940524	"olat"
"20"	"TUN7_030"	58.4	21.66768	"olat"
"5"	"TUN7_031"	6.8	4.793813	"olat"
"21"	"TUN7_032"	44.1	23.723705	"olat"
"22"	"TUN7_033"	23.2	16.517316	"olat"
"1"	"TUN7_034"	71.6	31.412413	"olat"
"7"	"TUN7_035"	23.1	11.967805	"olat"
"12"	"TUN7_036"	64.2	29.453167	"olat"
"6"	"TUN7_037"	7.7	11.692248	"olat"
"15"	"TUN7_040"	52.9	24.342075	"olat"
"13"	"TUN7_042"	16.5	10.755351	"olat"
"21"	"TUN7_043"	33.1	20.24544	"olat"
"7"	"TUN7_044"	18.7	9.73074	"olat"
"16"	"TUN7_046"	37.4	23.663504	"olat"
"10"	"TUN7_047"	5.5	9.779407	"olat"
"4"	"TUN7_048"	28.9	13.436577	"olat"
"14"	"TUN7_049"	9.9	8.533771	"olat"
"17"	"TUN7_050"	72.72	29.522159	"olat"
"19"	"TUN7_051"	41.9	14.369593	"olat"
"15"	"TUN7_052"	34.1	17.742715	"olat"
"13"	"TUN7_053"	1.14	0.415458	"olat"
"11"	"TUN7_054"	30.07	23.417324	"olat"
"16"	"TUN7_056"	13.2	12.362067	"olat"
"23"	"TUN7_057"	22.1	10.996491	"olat"
"2"	"TUN7_060"	58	22.406696	"olat"
"24"	"TUN7_061"	39.6	16.47824	"olat"
"2"	"TUN7_062"	48	20.025753	"olat"
"3"	"TUN7_063"	33.8	15.204023	"olat"
"16"	"TUN7_065"	17.6	15.476261	"olat"
"19"	"TUN7_067"	24.2	9.452545	"olat"
"19"	"TUN7_068"	3.3	2.128569	"olat"
"14"	"TUN7_069"	29.7	19.109296	"olat"
"15"	"TUN7_071"	33	16.99619	"olat"
"3"	"TUN7_073"	1.1	0.533975	"olat"
"10"	"TUN7_074"	1.1	3.905746	"olat"
"7"	"TUN7_075"	41.8	20.523348	"olat"
"10"	"TUN7_076"	42	24.875187	"olat"
"6"	"TUN7_077"	9.9	12.399379	"olat"
"16"	"TUN7_079"	17.6	14.944176	"olat"
"16"	"TUN7_080"	5.5	6.498386	"olat"
"3"	"TUN7_081"	71.3	33.736817	"olat"
"21"	"TUN7_084"	14.4	4.759817	"olat"
"24"	"TUN7_085"	11	6.336277	"olat"
"24"	"TUN7_086"	2.2	3.2208	"olat"
"22"	"TUN7_087"	0.07	3.404764	"olat"
"19"	"TUN7_088"	24.2	9.182608	"olat"
"1"	"TUN7_092"	52.9	22.436171	"olat"
"16"	"TUN7_093"	18.7	16.19225	"olat"
"12"	"TUN7_094"	9.9	7.832064	"olat"
"7"	"TUN7_096"	40.7	20.3643	"olat"
"24"	"TUN7_097"	0.02	1.124057	"olat"
"20"	"TUN7_099"	0	0.152687	"olat"
"5"	"TUN7_100"	73.59	34.128733	"olat"
"17"	"TUN7_101"	44	19.658202	"olat"
"24"	"TUN7_102"	35.2	14.320055	"olat"
"11"	"TUN7_104"	30.05	13.240623	"olat"
"6"	"TUN7_107"	0.09	1.237374	"olat"
"9"	"TUN7_111"	28.6	16.488713	"olat"
"10"	"TUN7_112"	39.8	23.715234	"olat"
"8"	"TUN7_114"	13.2	7.191264	"olat"
"13"	"TUN7_115"	30.8	16.341598	"olat"
"21"	"TUN7_116"	51.8	26.671815	"olat"
"20"	"TUN7_117"	28.6	13.210541	"olat"
"7"	"TUN7_118"	48.55	33.286333	"olat"
"9"	"TUN7_119"	11	7.542382	"olat"
"4"	"TUN7_120"	6.6	6.400935	"olat"
"20"	"TUN7_121"	24.2	11.974038	"olat"
"15"	"TUN7_122"	26.4	14.510343	"olat"
"22"	"TUN7_123"	48.7	25.876217	"olat"
"24"	"TUN7_125"	4.4	3.978786	"olat"
"3"	"TUN7_127"	45.9	20.481439	"olat"
"4"	"TUN7_128"	3.3	5.213676	"olat"
"18"	"TUN7_129"	66.2	29.632588	"olat"
"7"	"TUN7_130"	24.2	12.273401	"olat"
"20"	"TUN7_132"	14.3	10.005771	"olat"
"13"	"TUN7_133"	4.4	5.467129	"olat"
"1"	"TUN7_134"	49.6	20.733078	"olat"
"9"	"TUN7_136"	58.72	31.155739	"olat"
"4"	"TUN7_137"	55.4	27.477873	"olat"
"24"	"TUN7_138"	3.3	3.826878	"olat"
"12"	"TUN7_139"	42.1	17.411638	"olat"
"21"	"TUN7_140"	25.4	16.229248	"olat"
"14"	"TUN7_142"	9.9	8.942263	"olat"
"6"	"TUN7_143"	3.31	4.31385	"olat"
"13"	"TUN7_146"	59.5	29.348087	"olat"
"20"	"TUN7_147"	7.7	8.434537	"olat"
"13"	"TUN7_149"	20.9	13.643824	"olat"
"23"	"TUN7_150"	38.7	16.169373	"olat"
"16"	"TUN7_151"	13.2	12.674278	"olat"
"16"	"TUN7_153"	30.8	18.44764	"olat"
"9"	"TUN7_154"	34.1	17.797434	"olat"
"20"	"TUN7_155"	52.9	18.680578	"olat"
"6"	"TUN7_156"	34.4	20.4114	"olat"
"8"	"TUN7_157"	32	13.367356	"olat"
"21"	"TUN7_159"	18.8	8.129592	"olat"
"12"	"TUN7_160"	29.7	14.245172	"olat"
"19"	"TUN7_161"	4.4	2.931728	"olat"
"19"	"TUN7_162"	36.4	11.789813	"olat"
"2"	"TUN7_163"	60.2	23.17934	"olat"
"14"	"TUN7_164"	9.9	8.590381	"olat"
"4"	"TUN7_165"	21.2	10.158843	"olat"
"18"	"TUN7_166"	49.5	23.042657	"olat"
"19"	"TUN7_167"	43	17.672582	"olat"
"21"	"TUN7_168"	45.2	23.931741	"olat"
"13"	"TUN7_169"	57.3	28.311665	"olat"
"10"	"TUN7_170"	20	16.967411	"olat"
"14"	"TUN7_171"	41.8	24.769086	"olat"
"3"	"TUN7_172"	61.3	27.975745	"olat"
"7"	"TUN7_173"	47.3	23.739572	"olat"
"11"	"TUN7_174"	30.05	13.342843	"olat"
"6"	"TUN7_175"	0.09	1.422537	"olat"
"3"	"TUN7_177"	43.7	19.489166	"olat"
"24"	"TUN7_178"	27.5	11.742717	"olat"
"23"	"TUN7_179"	13.3	5.302269	"olat"
"20"	"TUN7_181"	42.9	16.778924	"olat"
"19"	"TUN7_182"	36.4	11.413598	"olat"
"15"	"TUN7_183"	49.6	22.344804	"olat"
"4"	"TUN7_185"	41	20.1086	"olat"
"3"	"TUN7_187"	44.8	19.84397	"olat"
"2"	"TUN7_188"	30.3	13.862057	"olat"
"16"	"TUN7_189"	50.71	29.471274	"olat"
"12"	"TUN7_191"	34.1	15.903669	"olat"
"4"	"TUN7_193"	26.7	12.440967	"olat"
"5"	"TUN7_195"	7.9	6.163303	"olat"
"23"	"TUN7_196"	7.8	4.352121	"olat"
"23"	"TUN7_197"	31	13.780462	"olat"
"17"	"TUN7_198"	63.9	26.36823	"olat"
"22"	"TUN7_200"	5.5	5.143166	"olat"
"4"	"TUN7_201"	31.1	17.027539	"olat"
"10"	"TUN7_202"	3.3	7.745563	"olat"
"12"	"TUN7_203"	9.9	8.037913	"olat"
"8"	"TUN7_204"	16.5	9.724458	"olat"
"9"	"TUN7_205"	18.7	11.987403	"olat"
"10"	"TUN7_206"	11	14.731195	"olat"
"6"	"TUN7_207"	9.9	12.494833	"olat"
"16"	"TUN7_208"	22	17.125604	"olat"
"16"	"TUN7_209"	26.4	17.766551	"olat"
"19"	"TUN7_210"	43	15.428011	"olat"
"1"	"TUN7_211"	30.9	12.302951	"olat"
"20"	"TUN7_212"	60.6	22.925207	"olat"
"19"	"TUN7_214"	6.6	3.813797	"olat"
"12"	"TUN7_215"	33	15.541176	"olat"
"6"	"TUN7_216"	9.9	12.334394	"olat"
"24"	"TUN7_217"	35.2	13.785739	"olat"
"18"	"TUN7_218"	67.3	30.000352	"olat"
"17"	"TUN7_219"	44	19.965861	"olat"
"6"	"TUN7_220"	39.9	22.567812	"olat"
"4"	"TUN7_221"	56.5	28.097815	"olat"
"6"	"TUN7_222"	46.84	24.762248	"olat"
"18"	"TUN8_001"	37.4	15.340128	"olat"
"12"	"TUN8_003"	8.8	6.976129	"olat"
"5"	"TUN8_005"	15.6	12.571934	"olat"
"3"	"TUN8_006"	44.8	20.053476	"olat"
"12"	"TUN8_007"	17.6	10.123115	"olat"
"1"	"TUN8_008"	62.8	29.124215	"olat"
"1"	"TUN8_008"	62.8	29.122172	"olat"
"8"	"TUN8_009"	40.9	15.501757	"olat"
"13"	"TUN8_010"	30.8	17.362038	"olat"
"6"	"TUN8_011"	46.86	26.359373	"olat"
"8"	"TUN8_015"	34.2	13.786968	"olat"
"6"	"TUN8_016"	34.4	21.440808	"olat"
"15"	"TUN8_018"	55.12	27.087448	"olat"
"9"	"TUN8_020"	17.6	11.627396	"olat"
"18"	"TUN8_021"	31.9	12.284478	"olat"
"24"	"TUN8_022"	15.4	8.174025	"olat"
"7"	"TUN8_024"	40.7	19.822977	"olat"
"12"	"TUN8_025"	9.9	8.360974	"olat"
"1"	"TUN8_026"	2.2	3.198543	"olat"
"15"	"TUN8_027"	50.7	22.789703	"olat"
"3"	"TUN8_028"	38.2	16.947057	"olat"
"6"	"TUN8_029"	24.4	16.576749	"olat"
"17"	"TUN8_030"	74.91	31.533778	"olat"
"17"	"TUN8_032"	30.8	13.879012	"olat"
"16"	"TUN8_033"	17.6	15.143452	"olat"
"17"	"TUN8_034"	6.6	3.732413	"olat"
"9"	"TUN8_035"	31.9	17.47961	"olat"
"22"	"TUN8_036"	33.1	21.04428	"olat"
"2"	"TUN8_038"	56.9	22.213585	"olat"
"5"	"TUN8_040"	0.09	1.408612	"olat"
"9"	"TUN8_041"	27.5	16.103479	"olat"
"8"	"TUN8_042"	9.9	5.438009	"olat"
"17"	"TUN8_043"	74.9	31.017453	"olat"
"20"	"TUN8_044"	7.7	8.141422	"olat"
"17"	"TUN8_045"	26.4	10.566712	"olat"
"2"	"TUN8_046"	34.8	16.625326	"olat"
"6"	"TUN8_047"	34.4	21.285863	"olat"
"24"	"TUN8_048"	19.8	9.526627	"olat"
"18"	"TUN8_049"	62.9	28.863675	"olat"
"7"	"TUN8_051"	40.7	20.317034	"olat"
"21"	"TUN8_052"	51.8	26.967067	"olat"
"18"	"TUN8_053"	9.9	5.793955	"olat"
"24"	"TUN8_054"	1.11	2.858965	"olat"
"23"	"TUN8_057"	38.7	16.402055	"olat"
"20"	"TUN8_059"	59.5	22.213325	"olat"
"13"	"TUN8_060"	66.1	32.30777	"olat"
"13"	"TUN8_061"	6.6	6.761578	"olat"
"5"	"TUN8_063"	18.9	12.828061	"olat"
"9"	"TUN8_064"	22	12.851473	"olat"
"7"	"TUN8_066"	0.02	0.982919	"olat"
"15"	"TUN8_067"	22.01	11.847464	"olat"
"12"	"TUN8_069"	5.5	5.065152	"olat"
"7"	"TUN8_070"	9.9	8.108782	"olat"
"3"	"TUN8_072"	61.3	27.827728	"olat"
"18"	"TUN8_073"	0.03	1.047716	"olat"
"3"	"TUN8_074"	45.9	21.53403	"olat"
"16"	"TUN8_075"	33	20.49816	"olat"
"15"	"TUN8_076"	43	19.787089	"olat"
"16"	"TUN8_077"	7.7	8.982784	"olat"
"6"	"TUN8_078"	3.39	7.043191	"olat"
"11"	"TUN8_079"	5.5	2.743346	"olat"
"3"	"TUN8_080"	53.6	24.612419	"olat"
"10"	"TUN8_081"	35.4	22.325335	"olat"
"4"	"TUN8_082"	27.8	13.113547	"olat"
"11"	"TUN8_083"	30.07	20.3703	"olat"
"11"	"TUN8_084"	30.07	19.0093	"olat"
"3"	"TUN8_086"	5.5	3.166814	"olat"
"22"	"TUN8_088"	0.09	4.259874	"olat"
"15"	"TUN8_089"	22.01	12.018944	"olat"
"20"	"TUN8_090"	0	0.364704	"olat"
"10"	"TUN8_091"	23.3	17.237382	"olat"
"12"	"TUN8_092"	43.2	17.819082	"olat"
"21"	"TUN8_093"	10	4.077176	"olat"
"5"	"TUN8_094"	10.1	7.070632	"olat"
"15"	"TUN8_096"	35.2	18.211008	"olat"
"3"	"TUN8_097"	33.8	15.536432	"olat"
"17"	"TUN8_098"	35.2	16.702367	"olat"
"15"	"TUN8_099"	44.1	20.224282	"olat"
"20"	"TUN8_100"	2.2	4.698881	"olat"
"6"	"TUN8_101"	17.8	13.701636	"olat"
"12"	"TUN8_102"	12.1	9.204889	"olat"
"23"	"TUN8_103"	18.8	6.926875	"olat"
"14"	"TUN8_104"	27.5	18.208212	"olat"
"4"	"TUN8_105"	48.8	24.033497	"olat"
"9"	"TUN8_106"	24.2	13.503183	"olat"
"8"	"TUN8_107"	39.8	14.772417	"olat"
"8"	"TUN8_108"	20.9	10.270108	"olat"
"2"	"TUN8_110"	51.3	20.620115	"olat"
"14"	"TUN8_111"	23.1	17.113625	"olat"
"5"	"TUN8_112"	11.2	8.49118	"olat"
"9"	"TUN8_113"	19.8	12.407657	"olat"
"22"	"TUN8_114"	18.8	12.423197	"olat"
"16"	"TUN8_116"	17.6	15.277166	"olat"
"11"	"TUN8_117"	30.07	23.338734	"olat"
"14"	"TUN8_118"	13.2	11.081011	"olat"
"7"	"TUN8_119"	19.8	10.206263	"olat"
"7"	"TUN8_120"	1.13	3.824395	"olat"
"11"	"TUN8_122"	30.03	8.36031	"olat"
"3"	"TUN8_123"	42.6	18.140385	"olat"
"10"	"TUN8_124"	5.59	11.320359	"olat"
"4"	"TUN8_126"	27.8	13.032919	"olat"
"21"	"TUN8_127"	34.2	20.389808	"olat"
"11"	"TUN8_128"	30.07	14.7684	"olat"
"22"	"TUN8_129"	0.07	2.67973	"olat"
"21"	"TUN8_130"	38.6	22.106775	"olat"
"23"	"TUN8_131"	39.8	17.925801	"olat"
"3"	"TUN8_132"	60.2	27.397262	"olat"
"8"	"TUN8_133"	25.4	10.504717	"olat"
"4"	"TUN8_134"	6.6	6.301226	"olat"
"13"	"TUN8_135"	59.5	29.404275	"olat"
"14"	"TUN8_136"	44	26.542361	"olat"
"4"	"TUN8_138"	56.5	27.874685	"olat"
"7"	"TUN8_139"	26.4	13.509195	"olat"
"21"	"TUN8_140"	36.4	21.381363	"olat"
"6"	"TUN8_141"	22.2	15.743501	"olat"
"19"	"TUN8_142"	39.7	13.677	"olat"
"24"	"TUN8_143"	0.04	2.029153	"olat"
"20"	"TUN8_144"	27.5	13.168267	"olat"
"5"	"TUN8_146"	11.2	8.870675	"olat"
"18"	"TUN8_147"	13.2	6.706761	"olat"
"6"	"TUN8_148"	7.7	11.047052	"olat"
"23"	"TUN8_149"	21	8.578504	"olat"
"9"	"TUN8_150"	11	7.649783	"olat"
"14"	"TUN8_151"	38.5	23.918005	"olat"
"12"	"TUN8_152"	9.9	7.476428	"olat"
"7"	"TUN8_153"	44	22.729709	"olat"
"24"	"TUN8_154"	49.6	20.397778	"olat"
"10"	"TUN8_155"	1.1	5.657523	"olat"
"22"	"TUN8_156"	5.5	6.032577	"olat"
"12"	"TUN8_158"	5.5	5.115163	"olat"
"3"	"TUN8_159"	63.5	29.523603	"olat"
"6"	"TUN8_160"	25.5	16.781046	"olat"
"16"	"TUN8_161"	33	22.130699	"olat"
"15"	"TUN8_162"	29.7	16.027992	"olat"
"21"	"TUN8_163"	51.8	27.245192	"olat"
"21"	"TUN8_163"	51.8	14.484392	"olat"
"13"	"TUN8_164"	57.3	27.950958	"olat"
"8"	"TUN8_165"	40.9	16.198631	"olat"
"18"	"TUN8_166"	0.01	0.388181	"olat"
"1"	"TUN8_167"	41.9	15.32171	"olat"
"6"	"TUN8_168"	9.9	12.184176	"olat"
"3"	"TUN8_169"	51.4	24.380616	"olat"
"17"	"TUN8_170"	62.8	25.982352	"olat"
"16"	"TUN8_171"	3.3	4.096731	"olat"
"1"	"TUN8_173"	43	16.974795	"olat"
"1"	"TUN8_174"	29.8	12.16954	"olat"
"21"	"TUN8_175"	12.2	4.189076	"olat"
"15"	"TUN8_176"	18.7	7.067773	"olat"
"11"	"TUN8_177"	30.07	15.814773	"olat"
"19"	"TUN8_178"	36.4	12.053596	"olat"
"16"	"TUN8_179"	7.7	9.437092	"olat"
"12"	"TUN8_180"	14.3	9.772091	"olat"
"4"	"TUN8_182"	39.9	19.952798	"olat"
"9"	"TUN8_183"	25.3	14.526862	"olat"
"8"	"TUN8_184"	9.9	5.729075	"olat"
"19"	"TUN8_186"	35.3	11.215604	"olat"
"24"	"TUN8_187"	37.4	15.953564	"olat"
"7"	"TUN8_188"	22	10.614397	"olat"
"14"	"TUN8_189"	16.5	13.760404	"olat"
"4"	"TUN8_190"	67.5	31.90405	"olat"
"24"	"TUN8_191"	34.1	13.580392	"olat"
"1"	"TUN8_192"	63.9	29.65397	"olat"
"6"	"TUN8_193"	6.6	10.770558	"olat"
"23"	"TUN8_194"	22.1	11.188839	"olat"
"8"	"TUN8_195"	32	13.322913	"olat"
"22"	"TUN8_196"	5.5	5.500823	"olat"
"18"	"TUN8_197"	23.1	10.644533	"olat"
"12"	"TUN8_198"	11	8.580886	"olat"
"12"	"TUN8_199"	23.1	12.039751	"olat"
"11"	"TUN8_200"	30.04	11.77512	"olat"
"11"	"TUN8_201"	21.2	4.880355	"olat"
"5"	"TUN8_202"	11.2	8.242299	"olat"
"13"	"TUN8_203"	1.16	1.3581	"olat"
"16"	"TUN8_205"	7.7	10.343531	"olat"
"12"	"TUN8_206"	13.2	9.388807	"olat"
"24"	"TUN8_207"	51.8	23.275966	"olat"
"7"	"TUN8_208"	48.56	34.345673	"olat"
"23"	"TUN8_209"	43.12	20.305677	"olat"
"24"	"TUN8_210"	48.5	19.967607	"olat"
"8"	"TUN8_211"	39.8	14.843975	"olat"
"1"	"TUN8_212"	0.06	0.070204	"olat"
"2"	"TUN8_213"	63.5	26.311904	"olat"
"5"	"TUN8_214"	7.9	6.035433	"olat"
"14"	"TUN8_215"	52.9	31.285335	"olat"
"3"	"TUN8_216"	70.2	32.745407	"olat"
"16"	"TUN8_217"	34.1	21.02174	"olat"
"10"	"TUN8_218"	5.5	8.498003	"olat"
"12"	"TUN8_219"	12.1	9.038922	"olat"
"13"	"TUN8_220"	23.1	14.350105	"olat"
"7"	"TUN8_221"	6.6	5.744929	"olat"
"3"	"TUN8_222"	23.7	13.231598	"olat"
"1"	"TUN8_223"	19.8	9.261359	"olat"
"21"	"TUN8_224"	56.3	28.57059	"olat"
"10"	"TUN8_225"	5.58	10.705681	"olat"
"1"	"TUN8_226"	71.6	31.097928	"olat"
"23"	"TUN8_228"	7.8	4.087947	"olat"
"15"	"TUN8_229"	55.14	27.354043	"olat"
"10"	"TUN8_230"	7.7	12.507541	"olat"
"13"	"TUN8_231"	7.7	7.332052	"olat"
"22"	"TUN8_232"	33.1	20.762708	"olat"
"24"	"TUN8_233"	1.12	2.923514	"olat"
"9"	"TUN8_234"	4.4	4.251547	"olat"
"13"	"TUN8_235"	5.5	5.969619	"olat"
"2"	"TUN8_236"	34.8	17.230084	"olat"
"23"	"TUN8_238"	1.12	1.774033	"olat"
"6"	"TUN8_239"	6.6	9.104245	"olat"
"18"	"TUN8_240"	44	18.525775	"olat"
"10"	"TUN8_241"	5.5	10.099862	"olat"
"5"	"TUN8_243"	33.7	17.206404	"olat"
"3"	"TUN8_244"	63.5	29.125841	"olat"
"10"	"TUN8_245"	39.8	23.42785	"olat"
"3"	"TUN8_246"	22.6	12.618458	"olat"
"8"	"TUN8_248"	32	13.020736	"olat"
"12"	"TUN8_251"	8.8	6.761899	"olat"
"22"	"TUN8_252"	18.8	12.929578	"olat"
